id|code|department|name|state|date_start|date_start_revised|date_end|date_end_revised|cost_target|cost_target_revised|cost_spent|progress
433|617963|adani transmission limited|mahan transmission limited |madhya pradesh|03/2025 |03/2025|04/2027 |04/2027|3125.32|3125.32|50.79|12.0
434|617964|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from potential re zone in khavda area of gujarat under phase iv 7gw-part e4 |maharashtra|11/2023 |11/2023|07/2025 |03/2026|224.41|224.41|121.18|63.0
435|617965|adani transmission limited|wrnes talegaon power transmission limited |maharashtra|na |05/2025|01/2028 |01/2028|2000.0|2000.0|0.0|5.0
436|617968|power grid corporation of india limited [powergrid]|transmission system for integration of kurnool-iv rez phase-i [for 4.5 gw] [powergrid kurnool-iv transmission limited] |multi-states (andhra pradesh, karnataka)|03/2025 |03/2025|03/2027 |03/2027|5550.0|5550.0|787.0|9.0
437|617970|sterlite power|transmission system for integration of ananthapur 2 rez phase 1 for 4.5 gw. spv name anantapuram 2 rez transmission ltd |multi-states (andhra pradesh, karnataka)|08/2024 |03/2025|03/2027 |03/2027|4535.99|4535.99|401.57|32.0
438|617971|power grid corporation of india limited [powergrid]|inter-regional strengthening between sr grid and er grid |multi-states (andhra pradesh, odisha)|02/2026 |02/2026|08/2028 |08/2028|2722.5|2722.5|0.0|0.0
439|617973|power grid corporation of india limited [powergrid]|transmission system for kurnool wind energy zone/ solar energy zone part-a and part-b |multi-states (andhra pradesh, telangana)|11/2022 |03/2023|11/2024 |03/2026|3546.94|3546.94|3476.0|99.0
442|617974|power grid corporation of india limited [powergrid]|eastern region expansion scheme-43 [eres-43] |multi-states (bihar, odisha, west bengal)|09/2024 |09/2024|03/2026 |06/2026|342.69|342.69|41.22|9.0
443|617975|power grid corporation of india limited [powergrid]|inter-regional [nr-wr] transmission system strengthening to relieve the loading of 765 kv vindhyachal-varanasi d/c line |multi-states (bihar, uttar pradesh)|10/2025 |10/2025|10/2027 |10/2027|2368.0|2368.0|19.41|1.0
444|617976|power grid corporation of india limited [powergrid]|eastern region expansion scheme-44 [eres-44] |multi-states (bihar, west bengal)|11/2024 |11/2024|05/2026 |03/2027|408.94|408.94|2.04|0.0
445|617980|power grid corporation of india limited [powergrid]|transmission network expansion in gujarat to increase its atc from ists part b |multi-states (dadra & nagar haveli and daman & diu, gujarat, maharashtra)|01/2022 |07/2022|06/2023 |05/2026|4546.26|4546.26|4482.15|96.0
446|617982|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rez in rajasthan 20gw under phase-iii part j |multi-states (delhi, rajasthan)|12/2022 |12/2022|03/2025 |07/2026|331.0|331.0|151.73|42.0
447|617983|power grid corporation of india limited [powergrid]|transmission scheme for evacuation of power from rez in rajasthan [20 gw] under phase-iii part d phase i [sikar khetri transmission ltd] |multi-states (delhi, rajasthan)|02/2024 |02/2024|08/2025 |06/2026|2000.0|2000.0|1566.4|78.0
448|617984|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from potential renewable energy zone in khavda area of gujarat under phase-v [8 gw] part a [spv name powergrid west central transmission limited] |multi-states (gujarat, maharashtra)|11/2024 |11/2024|05/2029 |05/2029|24819.0|24819.0|1985.98|6.0
449|617985|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rajasthan rez ph-iv [part- 3/6gw] [bikaner complex] part a [spv name powergrid bikaner iv transmission limited] |multi-states (haryana, punjab, rajasthan)|11/2024 |11/2024|11/2026 |03/2027|5969.0|5969.0|1049.35|16.0
450|617986|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rajasthan rez ph-iv [part-3/ 6 gw] [bikaner complex] part b [spv name powergrid siwani transmission limited] |multi-states (haryana, rajasthan)|11/2024 |11/2024|11/2026 |03/2027|5357.0|5357.0|878.54|23.0
451|617987|power grid corporation of india limited [powergrid]|inter-regional strengthening between sr grid and wr grid |multi-states (karnataka, maharashtra)|10/2025 |10/2025|10/2027 |10/2027|1007.0|1007.0|10.07|1.0
452|617988|power grid corporation of india limited [powergrid]|transmission scheme for solar energy zone in bidar [2500 mw], karnataka [bidar transmission ltd] |multi-states (karnataka, telangana)|02/2024 |02/2024|02/2026 |06/2026|2147.62|2147.62|1769.42|82.0
453|617989|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rajasthan rez ph-iv [part-2 5.5 gw] [jaisalmer/barmer complex] part d [spv name powergrid beawar mandsaur transmission limited] |multi-states (madhya pradesh, rajasthan)|08/2024 |08/2024|08/2026 |08/2026|2227.0|2227.0|913.07|31.0
454|617990|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rajasthan rez ph-iv [part-2 5.5 gw] [jaisalmer/barmer complex] part e [spv name powergrid mewar transmission limited] |multi-states (madhya pradesh, rajasthan)|08/2024 |08/2024|08/2026 |03/2027|3251.0|3251.0|1560.48|33.0
455|617991|power grid corporation of india limited [powergrid]|rajasthan rez ph-v [part-1- 4 gw] [sirohi/nagaur] complex [rajasthan v power transmission limited] |multi-states (madhya pradesh, rajasthan)|03/2025 |03/2025|03/2027 |03/2027|5028.0|5028.0|483.69|12.0
456|617992|adani transmission limited|rajasthan part i power transmission limited |multi-states (madhya pradesh, rajasthan, uttar pradesh)|01/2025 |01/2025|07/2029 |07/2029|25000.0|25000.0|90.05|0.0
457|617994|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rajasthan rez ph-iv [part-1] [bikaner complex] part d [neemrana bareilly transmission ltd] |multi-states (rajasthan, uttar pradesh)|12/2023 |12/2023|12/2025 |06/2026|2056.0|2056.0|1685.92|68.0
458|617995|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rajasthan rez ph-iv [part-4 3.5 gw] part a [spv name powergrid ghiror transmission limited] |multi-states (rajasthan, uttar pradesh)|12/2024 |12/2024|12/2026 |03/2027|5846.0|5846.0|893.85|18.0
459|617996|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rez in rajasthan 20gw under phase iii- part e2 |rajasthan|11/2023 |11/2023|06/2025 |03/2026|428.3|428.3|351.21|84.0
460|617998|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rez in rajasthan 20 gw under phase-iii part h |rajasthan|10/2023 |10/2023|04/2025 |03/2026|2211.29|2211.29|2087.01|95.0
461|618000|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rez in rajasthan 20 gw under phase-iii part c1 |rajasthan|10/2023 |10/2023|04/2025 |05/2026|1796.02|1796.02|1652.33|96.0
462|618001|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rez in rajasthan 20 gw under phase-iii part b1 |rajasthan|09/2023 |09/2023|04/2025 |02/2026|2190.54|2190.54|2139.44|99.0
463|618002|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rez in rajasthan 20gw under phase-iii part e1 |rajasthan|12/2021 |08/2023|02/2025 |02/2026|688.74|688.74|685.98|99.0
464|618003|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rajasthan rez ph-iv [part-1] [bikaner complex] part a [bikaner neemrana transmission ltd] |rajasthan|12/2023 |12/2023|12/2025 |06/2026|2998.34|2998.34|2248.75|64.0
465|618008|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rajasthan rez ph-iv [part-2 5.5 gw][jaisalmer/barmer complex] part b [spv name powergrid sirohi transmission limited] |rajasthan|08/2024 |08/2024|08/2026 |12/2026|3279.0|3279.0|1393.24|37.0
466|618009|power grid corporation of india limited [powergrid]|transmission system strengthening for interconnections of bhadla-iii & bikaner iii complex [spv name powergrid bhadla bikaner transmission limited] |rajasthan|08/2024 |08/2024|08/2026 |12/2026|1382.0|1382.0|332.92|21.0
467|618011|power grid corporation of india limited [powergrid]|additional transmission system for evacuation of power from bhadla-iii ps as part of rajasthan rez phase iii scheme [20 gw] [spv name powergrid bhadla-iii power transmission limited] |rajasthan|08/2024 |08/2024|02/2026 |03/2026|369.0|369.0|136.6|45.0
468|618012|power grid corporation of india limited [powergrid]|transmission system for evacuation of power from rajasthan rez ph -iv [part-2 5.5 gw] [jaisalmer/barmer complex] part f [spv name powergrid barmer i transmission limited] |rajasthan|11/2024 |11/2024|11/2026 |06/2027|2735.0|2735.0|803.26|24.0
469|618019|power grid corporation of india limited [powergrid]|augmentation at fatehgarh-ii ps, fatehgarh-iv ps [section-ii] and barmer-i ps [powergrid fatehgarh barmer augmentation transmission limited] |rajasthan|03/2025 |03/2025|12/2026 |03/2027|404.0|404.0|21.04|3.0
470|618020|power grid corporation of india limited [powergrid]|transmission system under ists for evacuation of power from kudankulam unit-3&4 [2x1000 mw] [spv name powergrid kudankulam tarnsmission limited] |tamil nadu|01/2025 |01/2025|12/2026 |12/2026|548.0|548.0|111.13|14.0
471|618021|power grid corporation of india limited [powergrid]|transmission system for strengthening to facilitate evacuation of power from bhadla/bikaner complex |uttar pradesh|12/2024 |12/2024|06/2026 |08/2026|212.81|212.81|2.13|1.0
472|618022|central public works department - cpwd|construction of one tower of office complex and another tower of residential quarters consisting of 10nos. type-v, 10nos. type-vi & 1no.type-vii quarters i/c internal water supply, sanitary installation and all development and bulk services, horticulture works on epc mode-i basis i/c comprehensive operation and maintenance of civil, e&m services for 7 years after completion of original construction work for ranga reddy, secunderabad, medchal, auditi, audit-ii commissionerates of central tax at khajaguda, serilingampally, hyderabad. |telangana|03/2024 |11/2024|09/2027 |09/2027|644.0|644.0|127.46|15.0
473|618023|ministry of housing and urban affairs|integrated command control center [iccc] - construction and development of integrated command control center with security, surveillance, itms, connecting port, ship service, smart solid waste management, smart public transport system |andaman & nicobar|07/2021 |11/2021|05/2023 |05/2023|209.88|209.88|0.0|70.0
474|618025|national buildings construction corporation [nbcc]|redevelopment of seven general pool residential accommodation [gpra] colonies in delhi |delhi|07/2016 |05/2018|12/2025 |12/2025|32850.0|32841.0|12339.04|43.0
475|618026|ministry of housing and urban affairs|rehablitation in junavadaj area smart city project |gujarat|02/2016 |06/2016|07/2022 |07/2022|539.0|539.0|39.63|50.0
476|618029|ministry of housing and urban affairs|green building development project |uttarakhand|11/2019 |08/2019|11/2023 |11/2023|150.97|150.97|18.95|31.0
477|618030|patna metro rail corporation ltd. [pmrcl]|patna metro rail project |bihar|02/2019 |02/2019|02/2024 |06/2027|13365.77|13365.8|4670.21|48.0
478|618031|delhi metro rail corporation limited [dmrc]|delhi metro rail phase-iv [2 corridors] |delhi|03/2024 |03/2024|03/2029 |03/2029|8399.81|8399.81|67.42|0.0
479|618033|delhi metro rail corporation limited [dmrc]|delhi metro rail phase v a |delhi|01/2026 |01/2026|12/2028 |12/2028|12014.91|12014.9|2.07|0.0
480|618034|delhi metro rail corporation limited [dmrc]|dmrts phase - iv [3 priority corridors] |delhi|07/2019 |07/2019|03/2025 |03/2026|24948.65|24948.7|18768.36|75.0
481|618037|gujarat metro rail corporation limited [gmrcl]|surat metro rail project |gujarat|03/2019 |04/2019|03/2024 |06/2026|12020.32|12020.3|8371.28|76.0
482|618038|gujarat metro rail corporation limited [gmrcl]|ahmedabad metro rail project, phase-ii |gujarat|03/2019 |03/2019|03/2024 |12/2025|5384.17|5384.17|4960.02|100.0
483|618039|gujarat metro rail corporation limited [gmrcl]|ahmedabad metro rail project [phase-i] |gujarat|11/2014 |02/2015|03/2018 |01/2026|10773.0|12924.5|12330.27|99.0
484|618041|gurugram metro rail limite|metro connectivity from millennium city centre to cyber city with spur to dwarka expressway, gurugram. |haryana|07/2023 |08/2024|07/2027 |07/2027|5452.72|5452.72|92.12|0.0
485|618042|bengaluru metro rail|construction of bangalore metro rail project phase 2. |karnataka|02/2014 |02/2016|03/2021 |09/2026|26405.14|30695.1|29717.97|95.0
486|618045|bengaluru metro rail|construction bangalore metro rail project phase-2a & 2b |karnataka|06/2021 |01/2019|06/2026 |06/2026|14788.1|14788.1|9394.4|61.0
487|618046|cspcc projects|kochi metro rail phase 2 development project |kerala|11/2022 |11/2022|11/2026 |11/2026|1957.05|1957.05|567.33|27.0
488|618050|madhya pradesh metro rail co limited [mpmrcl]|bhopal metro rail project |madhya pradesh|11/2018 |11/2018|11/2022 |06/2028|6941.4|6941.4|3948.31|53.0
489|618051|madhya pradesh metro rail co limited [mpmrcl]|indore metro rail project |madhya pradesh|11/2018 |11/2018|11/2022 |12/2028|7500.8|7500.8|4547.78|60.0
490|618052|maharashtra metro rail corporation limited [mmrcl]|pcmc to nigdi- extension of north south corridor of phase-1 |maharashtra|10/2023 |10/2023|01/2027 |01/2027|910.18|910.18|218.14|35.0
491|618053|maharashtra metro rail corporation limited [mmrcl]|pune metro phase-1 extension line towards south from swargate to katraj |maharashtra|09/2024 |09/2024|03/2029 |03/2029|2954.53|2954.53|26.99|4.0
492|618054|maharashtra metro rail corporation limited [mmrcl]|thane integral ring metro rail project |maharashtra|09/2024 |09/2024|09/2029 |09/2029|12200.1|12200.1|9.23|5.0
493|618055|maharashtra metro rail corporation limited [mmrcl]|pune metro rail project phase-2 corridor 2a vanaz to chandani chowk and corridor 2b ramwadi to wagholi/vitthalwadi |maharashtra|07/2025 |07/2025|07/2029 |07/2029|3626.24|3626.24|0.63|0.0
494|618056|maharashtra metro rail corporation limited [mmrcl]|pune metro rail project phase-2 line-4 kharadi to khadakwasla with spur line 4a nal stop - warje - manikbaug |maharashtra|12/2025 |12/2025|12/2030 |12/2030|9857.85|9857.85|0.09|0.0
495|618057|ministry of housing and urban affairs|new suburba station development project |maharashtra|04/2018 |03/2019|07/2022 |07/2022|262.76|262.76|17.62|6.0
496|618059|ministry of housing and urban affairs|kalyan station precinct imporvement project |maharashtra|04/2018 |07/2020|07/2023 |07/2023|600.0|600.0|272.42|70.0
497|618060|mumbai metro rail corporation limited [mmrc]|mumbai metro line 3 |maharashtra|07/2013 |06/2016|03/2023 |08/2025|23136.0|37276.0|32732.81|97.0
498|618061|maharashtra metro rail corporation limited [mmrcl]|nagpur metro rail phase ii development project |maharashtra|12/2022 |12/2022|12/2027 |12/2027|6708.0|6708.0|1530.96|33.0
499|618062|delhi metro rail corporation limited [dmrc]|delhi metro rail phase-iv [rithala - kundli corridor] |multi-states (delhi, haryana)|01/2025 |01/2025|01/2029 |01/2029|6230.99|6230.99|72.51|0.0
500|618063|national capital region transport corporation [ncrtc]|delhi-ghaziabad-meerut regional rapid transit system [rrts] corridor |multi-states (delhi, uttar pradesh)|03/2019 |03/2019|06/2025 |02/2026|30274.0|30274.0|27465.26|96.0
501|618064|chennai metro rail limited [cmrl]|chennai metro rail phase-ii development project |tamil nadu|10/2024 |11/2020|08/2029 |08/2029|63246.0|63246.0|30721.57|48.0
502|618065|uttar pradesh metro rail corporation [upmrc]|lucknow metro rail project phase-1b east west corridor |uttar pradesh|09/2025 |05/2026|04/2031 |04/2031|5801.05|5801.05|0.0|0.0
503|618066|uttar pradesh metro rail corporation [upmrc]|kanpur metro rail project |uttar pradesh|05/2019 |11/2019|05/2024 |03/2027|11076.48|11076.5|9093.53|79.0
504|618067|uttar pradesh metro rail corporation [upmrc]|agra metro rail project |uttar pradesh|05/2019 |12/2020|05/2024 |06/2027|8379.62|8379.62|6067.18|67.0
505|618068|ministry of housing & urban affairs|esr - 8 nos., distribution system - 216 km, new house service connections - 38760 nos. upgrading of feeder mains, pumping station etc. - phase ii |andhra pradesh|02/2017 |07/2018|03/2023 |03/2026|172.22|172.22|88.86|82.0
506|618069|ministry of housing & urban affairs|muzaffarpur storm water drainage phase-i project |bihar|11/2016 |02/2019|10/2023 |03/2026|158.78|158.78|93.35|84.0
507|618070|ministry of housing and urban affairs|storm water drainag development project |dadra & nagar haveli and daman & diu|08/2020 |12/2021|03/2024 |03/2024|210.0|210.0|0.0|20.0
508|618071|ministry of housing and urban affairs|upgradation of sewerage system in gandhinagar city |gujarat|07/2020 |03/2021|06/2023 |06/2023|200.0|200.0|100.0|10.0
509|618072|ministry of housing & urban affairs|sewerage management scheme part-3 implementation |haryana|03/2017 |11/2017|09/2023 |03/2026|278.01|278.01|218.89|88.0
510|618075|ministry of housing & urban affairs|sewerage management scheme part-3 implementation |haryana|03/2017 |10/2018|03/2023 |03/2026|213.19|213.19|168.14|91.0
511|618076|ministry of housing & urban affairs|dhanbad water supply infrastructure project |jharkhand|02/2017 |12/2018|03/2023 |03/2026|216.55|216.55|129.16|74.0
512|618078|ministry of housing & urban affairs|saap-3 water supply infrastructure saap-3 project |jharkhand|02/2017 |12/2018|10/2023 |03/2026|159.31|159.31|87.5|66.0
513|618081|ministry of housing & urban affairs|augmentation and strenghthning of urban water supply phase 1 - saap 3 |jharkhand|02/2017 |12/2018|03/2023 |03/2026|278.28|278.28|186.5|79.0
514|618082|ministry of housing & urban affairs|belgavi improvement in sewerage system project |karnataka|12/2015 |10/2016|07/2023 |03/2026|162.73|162.73|85.71|80.0
515|618084|ministry of housing & urban affairs|24/7 water supply under amrut for davanagere |karnataka|11/2016 |01/2018|03/2023 |03/2026|174.96|174.96|93.18|65.0
516|618085|ministry of housing & urban affairs|indore water supply infrastructure project |madhya pradesh|12/2016 |11/2017|03/2023 |03/2026|287.17|287.17|252.5|99.0
517|618086|ministry of housing & urban affairs|jabalpur sewerage management and treatment infrastructure project |madhya pradesh|10/2018 |12/2017|03/2023 |03/2026|362.31|362.31|324.79|96.0
518|618087|ministry of housing & urban affairs|satna sewerage management and treatment infrastructure project |madhya pradesh|11/2015 |12/2016|03/2024 |03/2026|191.56|215.89|192.79|90.0
519|618089|ministry of housing & urban affairs|singrauli sewerage management and treatment infrastructure project |madhya pradesh|05/2016 |11/2017|03/2023 |03/2026|402.01|438.1|357.68|90.0
520|618090|ministry of housing & urban affairs|kalyan-dombivali water supply infrastructure project |maharashtra|07/2016 |09/2019|10/2023 |03/2026|194.2|194.2|136.56|75.0
521|618092|ministry of housing & urban affairs|mira-bhayandar water supply infrastructure project |maharashtra|11/2016 |08/2018|03/2023 |03/2026|204.55|204.55|186.13|99.0
522|618093|ministry of housing & urban affairs|pune water supply infrastructure project |maharashtra|03/2017 |07/2017|03/2023 |03/2026|235.95|235.95|184.98|95.0
523|618094|ministry of housing & urban affairs|solapur sewerage management infrastructure project |maharashtra|03/2017 |04/2018|03/2023 |03/2026|180.24|180.24|166.32|98.0
524|618097|ministry of housing & urban affairs|jalandhar water supply infrastructure project |punjab|11/2016 |08/2020|08/2023 |03/2026|258.53|266.64|161.02|58.0
525|618098|ministry of housing & urban affairs|patiala water supply infrastructure part-2 project |punjab|11/2016 |08/2020|10/2023 |03/2026|287.0|287.0|213.64|99.0
526|618104|ministry of housing & urban affairs|jaunpur sewerage management infrastructure project |uttar pradesh|03/2017 |08/2019|06/2023 |03/2026|235.73|235.73|221.27|100.0
527|618105|ministry of housing & urban affairs|jhansi water supply infrastructure phase-ii project |uttar pradesh|03/2017 |06/2019|07/2023 |03/2026|561.74|561.74|485.91|93.0
528|618106|central public works departmen|construction of basement + ground floor+ 10 storeyed building for state of the art director general, gsi building at plot no.gn-40, sector-v, salt lake, kolkata |west bengal|04/2019 |02/2020|08/2026 |08/2026|255.37|255.37|94.91|52.0
529|618107|hindustan copper limited [hcl]|expansion of malanjkhand copper project |madhya pradesh|09/2011 |04/2015|04/2020 |04/2026|1856.36|1856.36|955.12|83.0
530|618108|national aluminium company limited [nalco]|expansion of alumina refinery plant with addition of 5th stream having capacity enhancement of 1.0 million tonee per annum |odisha|04/2017 |04/2017|12/2022 |06/2026|4103.0|5677.4|4556.52|81.0
531|618109|national aluminium company limited [nalco]|pottangi bauxite mines project |odisha|05/2018 |05/2018|03/2025 |05/2026|1381.0|1960.77|769.17|51.0
532|618110|ministry of mines|conversion of flat bottom settlers and washers with a single train of hrds and dcws in streams 1 and |odisha|na |04/2017|11/2026 |11/2026|355.0|581.0|163.55|12.0
533|618111|national aluminium company limited [nalco]|sourcing of bauxite arrangement for 5th stream alumina refinery from south block mining lease of panchpatmaili mines |odisha|11/2017 |11/2019|05/2025 |06/2026|483.0|483.0|423.32|91.0
534|618112|national aluminium company limited [nalco]|25.5 mw wind power project at kayathar in tamilnadu |tamil nadu|09/2017 |12/2017|03/2025 |03/2026|166.0|166.0|135.0|66.0
535|618113|central tribal university of andhra pradesh|construction of permanent campus of central tribal university of andhra pradesh phase-1 |andhra pradesh|09/2019 |12/2023|06/2027 |06/2027|305.0|305.0|62.16|40.0
538|618116|nit patna|additional campus of nitpatna |bihar|07/2022 |08/2022|07/2024 |01/2026|499.21|499.21|446.99|97.0
539|618118|indian institute of technology, bhilai|phase b of construction of permanent campus of iit bhilai |chhattisgarh|05/2025 |01/2026|10/2028 |10/2028|1188.97|1188.97|0.0|0.0
540|618123|national institute of technology delhi|phase 1b - construction of academic block, hostel, residential tower, directors residence and external development works at national institute of technology, delhi campus on engineering, procurement and construction basis |delhi|09/2009 |11/2022|09/2025 |01/2026|333.49|336.42|304.15|98.0
541|618124|delhi university|delhi university eastern campus at surajmal vihar |delhi|09/2024 |03/2025|10/2026 |10/2026|373.0|373.0|27.63|10.0
542|618125|central university of gujarat|construction of permanent campus of central university of gujarat at village kundhela, dist. vadodara, gujarat. |gujarat|12/2020 |02/2021|03/2025 |03/2026|490.63|490.63|319.74|83.0
543|618127|indian institute of management, sirmaur|establishment of permanent campus phase 1 of iim sirmaur |himachal pradesh|09/2018 |08/2020|10/2023 |02/2026|392.51|454.78|329.07|95.0
544|618132|indian institute of technology, mandi|hostel blocks & dining hall block |himachal pradesh|03/2023 |03/2024|03/2026 |03/2026|166.66|166.66|102.52|78.0
545|618133|central university, himachal pradesh|construction of permanent campus of central university of himachal pradesh at dehra, district - kangra, [h.p.] on engineering. procurement and construction [epc mode 1] basis. |himachal pradesh|03/2021 |08/2022|11/2024 |03/2026|251.98|300.45|223.36|84.0
546|618134|indian institute of management, jammu|construction of permanent campus for iim jammu phase-1 at jagti, nagrota, jammu, j&k |jammu and kashmir|03/2019 |10/2020|06/2023 |11/2025|424.93|500.91|484.52|96.0
547|618136|indian institute of technology palakkad|construction of permanent campus for iit palakkad under phase 1a |kerala|07/2017 |03/2020|06/2022 |06/2026|1006.45|1217.4|663.4|82.0
548|618141|indian institute of technology palakkad|phase b of construction of permanent campus of iit palakkad |kerala|05/2025 |01/2026|10/2028 |10/2028|1527.0|1527.0|9.8|0.0
549|618142|indian institute of technology, indore|phase iii a works at iit indore [03 hostels, 01 studio apartment, 01 housing, heavy & sophisticated lab complex, academic pod and infrastructure for center of excellence] |madhya pradesh|12/2023 |04/2024|02/2027 |02/2027|496.28|496.28|56.35|44.0
552|618143|indian institutes of science education and research, behrampur|iiser berhampur |odisha|10/2018 |09/2019|03/2021 |06/2026|1229.32|843.09|835.6|98.0
553|618144|nit rourkela|1000 seater boys hostel, 500 seater girls hostel, 1.5 mld sewage treatment plant and faculty residence - 72 nos. flats |odisha|na |01/2024|06/2026 |06/2026|198.97|198.97|31.48|33.0
554|618145|national institute of technology, puducherry|establishment of nit puducherry permanent campus [phase-i and phase-ii] |puducherry|09/2009 |07/2013|12/2024 |05/2026|618.34|544.34|530.88|98.0
555|618152|indian intitue of management, amritsar|construction of permanent campus of indian institute of management [iim] amritsar, punjab, phase-i |punjab|10/2019 |07/2020|06/2023 |09/2026|348.31|348.31|290.39|91.0
556|618153|central university of punjab|construction of girls hostel 400 seater, boys hostel 600 seater, academic block, international hostel 100 seater, vc residence and purchase of equipment |punjab|08/2024 |04/2025|10/2027 |10/2027|210.99|210.99|39.12|24.0
559|618154|indian institute of technology, hyderabad|construction of precast housing and hostels at iit hyderabad |telangana|09/2022 |11/2022|10/2024 |01/2026|262.0|262.0|200.11|83.0
560|618156|banaras hindu university|banaras hindu university [ kayakalp of institute of medical sciences] |uttar pradesh|06/2020 |06/2020|09/2022 |03/2026|246.0|246.0|200.11|97.0
561|618159|national institute of technology uttarakhand|construction & development of infrastructural facilities in the main campus of nit uttarakhand at sumari, pauri garhwal |uttarakhand|06/2020 |04/2024|09/2027 |09/2027|650.85|650.85|308.05|43.0
562|618160|indian institute of technology, kharagpur|hefa projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in iit kharagpur |west bengal|06/2018 |04/2019|03/2023 |03/2026|500.0|442.0|403.6|93.0
564|618161|ministry of petroleum & natural gas|construction of aviation fuel farm facilities at bhogapuram airport |andhra pradesh|08/2024 |08/2024|03/2026 |03/2026|240.0|240.0|146.17|91.0
567|618162|ministry of petroleum & natural gas|capacity augmentation of kandla lpg import terminal [klit] from 0.6 mmtpa to 2.5 mmtpa |gujarat|05/2023 |05/2023|07/2026 |07/2026|356.86|304.4|92.3|63.0
568|618163|ministry of petroleum & natural gas|andheri residential towers, mumbai |maharashtra|06/2017 |06/2017|05/2025 |06/2026|281.35|389.67|247.89|57.0
570|618164|ministry of petroleum & natural gas|srikakulam angul gas pipeline project |multi-states (andhra pradesh, odisha)|09/2019 |09/2019|07/2022 |06/2026|2658.34|2810.0|2300.5|96.0
572|618165|ministry of petroleum & natural gas|new mundra panipat crude oil pipeline |multi-states (gujarat, haryana, rajasthan)|12/2021 |12/2021|12/2024 |06/2026|9028.0|9028.0|7290.7|89.0
573|618166|ministry of petroleum & natural gas|kandla gorakhpur lpg pipeline |multi-states (gujarat, madhya pradesh, uttar pradesh)|12/2018 |12/2018|12/2021 |03/2026|10088.0|10088.0|8056.6|94.0
574|618167|department of water resources, river development & gr|multi product pipeline from irugur to devangonthi |multi-states (karnataka, tamil nadu)|11/2012 |11/2012|02/2017 |09/2026|678.0|1732.0|943.82|78.0
575|618168|ministryofpetroleumnaturalgas|rajasthan refinery project |rajasthan|10/2017 |10/2017|10/2022 |03/2026|43129.0|79459.0|64516.26|90.0
576|618169|hindustan petroleum corporation limited [hpcl]|petrochemical evacuation marketing terminal at barmer, rajasthan |rajasthan|12/2023 |12/2023|12/2026 |12/2026|461.05|461.05|178.98|76.0
577|618172|ministry of petroleum & natural gas|laying of pol pipelines in common corridor for proposed grass root terminal at vallur [chennai] |tamil nadu|01/2022 |01/2022|05/2026 |05/2026|829.0|829.0|331.77|71.0
578|618173|indian oil corporation limited [iocl]|grass root pol terminal at vallur, chennai |tamil nadu|01/2022 |01/2022|12/2024 |03/2026|827.0|887.71|641.34|90.0
580|618175|ministry of petroleum & natural gas|grass-root terminal at mirzapur, uttar pradesh |uttar pradesh|09/2022 |09/2022|11/2026 |11/2026|980.45|980.45|255.06|63.0
581|618176|oil and natural gas corporation limited [ongc]|kg-dwn-98/2 cluster - ii development project - nelp block |andhra pradesh|03/2016 |03/2016|06/2020 |06/2026|34012.0|34012.0|32558.95|96.0
582|618177|hindustan petroleum corporation limited|hp-coat [crude to olefins and aromatics technology] demo unit at visakh refinery |andhra pradesh|09/2021 |09/2021|06/2024 |03/2026|160.0|220.0|106.27|82.0
583|618180|ministryofpetroleumnaturalgas|city gas distribution project at kurnool, guntur & prakasam districts |andhra pradesh|03/2022 |03/2022|03/2030 |03/2030|1420.0|1420.0|169.14|6.0
586|618181|ministryofpetroleumnaturalgas|city gas distribution project at jammu, udhampur, reasi, samba and kathua districts |jammu and kashmir|03/2022 |03/2022|03/2032 |03/2032|538.0|538.0|4.29|0.0
587|618184|oil and natural gas corporation limited [ongc]|development of jharia cbm block [phase-1] |jharkhand|11/2019 |11/2019|01/2024 |03/2026|431.0|431.0|238.67|61.0
588|618185|ministryofpetroleumnaturalgas|laying of natural gas pipeline from hazaribagh to ranchi [hrpl] |jharkhand|02/2023 |02/2023|02/2026 |03/2027|202.07|202.07|63.32|50.0
589|618186|mangalore refinary and petrochemicals limited|power system upgradation project |karnataka|10/2023 |10/2023|11/2025 |05/2026|385.0|385.0|184.83|76.0
590|618187|ministry of petroleum & natural gas|demo bio-atf project |karnataka|03/2024 |03/2024|01/2027 |01/2027|364.0|364.0|49.39|35.0
