id|code|department|name|state|date_start|date_start_revised|date_end|date_end_revised|cost_target|cost_target_revised|cost_spent|progress
40|702635|oil and natural gas corporation limited [ongc]|creation of gas dehydration facilities, tripura asset |tripura|03/2022|03/2022|05/2024|05/2024|209.33|131.51|65.97|62.0
41|702637|northeast frontier railway [nfr]|agthori kamakhya section with construction of new rail cum- road bridge at saraighat - 7.062km |assam|05/2025|05/2025|12/2029 |12/2029|1473.77|1473.77|0.0|0.0
42|702639|northeast frontier railway [nfr]|doubling of new bonggigaon to kamakhya via goalpara - 176 km |assam|09/2016|09/2016|03/2026|03/2026|4060.0|4961.0|3683.75|93.0
43|701395|central organisation for railway electrification [core]|guwahati-dibrugarh via tinsukia & simaluguri-dibrugarh |assam|09/2018|09/2018|09/2020|09/2020|890.36|889.36|391.73|89.0
44|400174|northeast frontier railway [nfr]|murkongselek-pasighat |multi-states (arunachal pradesh, assam)|03/2012|03/2012|03/2025|03/2025|435.0|1250.0|901.0|56.0
45|702658|northeast frontier railway [nfr]|lumding furkating doubling project 140 km |multi-states (assam, nagaland)|01/2025|01/2025|02/2028 |02/2028|2123.7|2123.7|13.74|0.0
46|706757|northeast frontier railway [nfr]|dimapur [dhansiri]-sukhobi kohima [zubza] nl [82.5 km] |multi-states (nagaland, assam)|02/2016|02/2016|03/2025|03/2025|6663.0|6663.0|5202.29|79.0
47|706759|indian railway construction international limited [ircon]|sivok-rangpo new rail line |sikkim|05/2010|05/2010|05/2015|05/2015|7877.0|12133.0|8883.6|80.0
48|702664|department of telecommunications [dot]|provision of 4g based mobile services in uncovered villages and national highways of meghalaya |meghalaya|09/2020|09/2020|03/2022|03/2022|971.96|971.96|208.25|98.0
49|702665|department of telecommunications [dot]|provision of 4g mobile services in uncovered villages of arunachal pradesh and 2 districts of assam |multi-states (assam, arunachal pradesh)|10/2021|10/2021|04/2023|04/2023|1255.49|1255.49|284.04|89.0
50|400291|department of water resources, river development & gr|borolia irrigation project |assam|12/1996|12/1996|12/2022|12/2022|256.16|256.16|0.0|0.0
51|706763|water resources department-mn|thoubal multipurpose project |manipur|04/1997|04/1997|12/2019|12/2019|1449.44|1822.24|1837.91|98.0
52|702668|airport authority of india [aai]|construction of new domestic terminal building building and miscellaneous works including maintenance, operations and aicmc at kadapa airport |andhra pradesh|01/2024|01/2024|01/2026|01/2026|265.91|265.91|45.54|31.0
53|706776|airport authority of india [aai]|construction of new integrated terminal building and associated works including apron to park 3 code e type of aircraft or 6 code c type of aircraft at vijayawada airport. |andhra pradesh|09/2020|09/2020|09/2022|09/2022|611.8|611.8|464.55|77.0
54|706777|airport authority of india [aai]|construction of new domestic terminal building at rajahmundry airport. |andhra pradesh|08/2023|08/2023|08/2025|08/2025|347.15|347.15|81.23|49.0
56|706779|airport authority of india [aai]|development of new civil enclave at bihta |bihar|03/2025|03/2025|09/2027 |09/2027|1413.0|1413.0|0.0|1.0
57|706780|airport authority of india [aai]|development of new civil enclave and associated works at darbhanga airport |bihar|07/2024|07/2024|01/2026 |01/2026|911.66|911.66|133.01|23.0
58|706781|airport authority of india [aai]|construction of new domestic terminal building [phase-i and ii] and other allied structures at jpni airport, patna |bihar|10/2018|10/2018|07/2023|07/2023|1216.9|1216.9|1046.48|94.0
59|616670|airport authority of india [aai]|goa airport terminal building extension project |goa|12/2019|12/2019|12/2021|12/2021|255.69|255.69|130.0|88.0
60|616671|airport authority of india [aai]|development of dholera international greenfield airport , gujarat |gujarat|07/2022|07/2022|06/2026|06/2026|1305.0|1551.0|666.42|63.0
61|616672|airport authority of india [aai]|construction of ntb complex including apron, taxi track and other associated civil works and electrical & mechanical installations towards tawi river side at ca jammu. |jammu and kashmir|07/2023|07/2023|06/2026|06/2026|861.37|861.37|154.3|30.0
62|606431|airport authority of india [aai]|construction of new domestic terminal building and miscellaneous works at hubli airport |karnataka|01/2024|01/2024|01/2026|01/2026|320.47|320.47|56.54|36.0
63|701405|airport authority of india [aai]|construction of new domestic terminal building and miscellaneous works at belagavi airport. |karnataka|02/2024|02/2024|01/2026|01/2026|322.45|322.45|115.82|48.0
64|701406|airport authority of india [aai]|development of additional resa on either end on runway 10-28 at calicut airport. construction of embankment with slope protection, drainage system and associated works for additional resa on either end on runway 10-28 |kerala|02/2024|02/2024|09/2025|09/2025|484.57|484.57|74.67|19.0
65|616694|airport authority of india [aai]|construction of terminal building & associated works at leh airport, ladakh |ladakh|09/2018|09/2018|09/2021|09/2021|480.0|640.0|427.04|67.0
67|616695|airport authority of india [aai]|procurment of 30 nos acfts of wt capacity 10kl at various airports |multi-states (andhra pradesh, bihar, delhi, gujarat, jharkhand, karnataka, kerala, madhya pradesh, odisha, tamil nadu, telangana, uttar pradesh, west bengal)|05/2023|05/2023|06/2025 |06/2025|215.17|215.17|104.92|53.0
68|616696|airport authority of india [aai]|sitc of atm automation system and asmgcs [including smr & mlat] for mumbai, navi mumbai, mopa [without asmgcs], hial & bial |multi-states (goa, karnataka, maharashtra, telangana)|10/2022|10/2022|09/2025 |09/2025|500.48|500.48|306.21|74.0
69|616697|airport authority of india [aai]|construction of new passenger terminal building for domestic operations at jodhpur airport. |rajasthan|04/2023|04/2023|11/2024|11/2024|480.0|480.0|254.71|77.0
70|616699|airport authority of india [aai]|construction of new integrated passenger terminal building at udaipur airport |rajasthan|11/2022|11/2022|03/2026|03/2026|887.0|887.0|312.4|44.0
72|706811|airport authority of india [aai]|modernization of chennai airport, phase ii, part 2 |tamil nadu|06/2023|06/2023|07/2025|07/2025|1207.0|1207.0|376.47|21.0
73|616701|airport authority of india [aai]|construction of new terminal building, second link taxi track, apron expansion, and associated works at prayagraj airport- on design & build basis. |uttar pradesh|08/2023|08/2023|11/2024|11/2024|219.18|274.38|206.33|97.0
74|616702|adani airport holdings limited|lucknow airport-terminal 3- phase 1 & other associated works |uttar pradesh|09/2018|09/2018|03/2026 |03/2026|3100.0|3100.0|0.0|99.96
75|701408|airport authority of india [aai]|development of lal bahadur shastri international airport, varanasi including c/o new terminal building, apron extension, runway extension, ptt and allied works. |uttar pradesh|07/2024|07/2024|07/2027|07/2027|2869.65|2869.65|302.3|14.0
76|701410|airport authority of india [aai]|development of new integrated civil enclave at agra airport |uttar pradesh|07/2024|07/2024|07/2026 |07/2026|579.0|579.0|74.3|14.0
77|606479|airport authority of india [aai]|development of new civil enclave at bagdogra airport |west bengal|10/2023|10/2023|01/2027|01/2027|1549.0|1549.0|262.41|10.0
78|701411|airport authority of india [aai]|re-construction of rigid portions of secondary runway, k and a taxiway and strengthening of c taxiway at nscbi airport kolkata. |west bengal|12/2023|12/2023|02/2025|02/2025|328.3|328.3|98.15|44.0
81|706835|south eastern coalfields limited [secl]|porda chimtapani ocp [10 mty] |chhattisgarh|12/2020|12/2020|03/2029 |03/2029|2310.12|2310.12|83.66|10.0
82|701412|south eastern coalfields limited [secl]|chhal oc seam iii [6 mty] |chhattisgarh|12/2013|12/2013|03/2022|03/2022|610.63|610.63|577.46|85.0
83|706854|south eastern coalfields limited [secl]|kusmunda oc expansion [15 to 50 mty] |chhattisgarh|08/2013|08/2013|03/2023|03/2023|7612.33|7612.33|4697.95|81.0
84|706856|south eastern coalfields limited [secl]|baroud oc expansion [3.0-10.0mty] |chhattisgarh|08/2020|08/2020|03/2029 |03/2029|2309.8|2309.8|913.03|47.0
85|706866|south eastern coalfields limited [secl]|dipka expansion ocp [40 mty] |chhattisgarh|12/2020|12/2020|03/2029 |03/2029|5241.4|5241.4|2675.0|37.0
86|400204|south eastern coalfields limited [secl]|gevra oc [70 mty] |chhattisgarh|03/2016|03/2016|03/2023|03/2023|11816.4|11816.4|5328.96|77.0
87|400205|secl - cil|jampali oc rce [2.0 mty] |chhattisgarh|05/2020|05/2020|03/2025|03/2025|278.64|278.64|210.07|82.0
88|706922|south eastern coalfields limited [secl]|amera oc rce [1.0 mty] |chhattisgarh|02/2015|02/2015|03/2026 |03/2026|335.97|335.97|87.47|42.0
89|706950|south eastern coalfields limited [secl]|amgaon oc rce [1.0 mty] |chhattisgarh|07/2015|07/2015|03/2026 |03/2026|316.11|316.11|188.53|71.0
90|616840|south eastern coalfields limited [secl]|jagannathpur oc rce project[3.0 mty] |chhattisgarh|07/2016|07/2016|03/2025|03/2025|459.49|459.49|274.35|92.0
91|616841|south eastern coalfields limited [secl]|mahamaya ocp [1.50 mty] |chhattisgarh|05/2018|05/2018|03/2026 |03/2026|410.26|410.26|169.3|38.0
92|616842|south eastern coalfields limited [secl]|katkona ro ug mine |chhattisgarh|01/2023|01/2023|03/2029 |03/2029|329.21|329.21|60.3|2.0
93|616843|south eastern coalfields limited [secl]|pelma oc mdo |chhattisgarh|10/2022|10/2022|03/2033 |03/2033|1725.04|1725.04|15.63|17.0
94|617251|secl - cil|kusmunda oc expansion project 50-75 mty |chhattisgarh|11/2024|11/2024|03/2030 |03/2030|4516.88|4516.88|16.97|3.0
95|616856|south eastern coalfields limited [secl]|manikpur oc expansion project 7 mty |chhattisgarh|01/2025|01/2025|03/2029 |03/2029|382.61|382.61|0.86|1.0
96|616857|secl - cil|dipka oc |gujarat|01/2017|01/2017|03/2025 |03/2025|7580.0|7580.0|3091.0|65.0
97|616858|ecl - cil|hura c ocp |jharkhand|08/2022|08/2022|03/2029 |03/2029|859.41|859.41|450.47|62.0
98|602525|ministry of coal|konar expansion ocp |jharkhand|01/2022|01/2022|03/2032 |03/2032|799.34|799.34|426.16|46.0
99|617252|ministry of coal|karo expansion ocp |jharkhand|01/2022|01/2022|03/2029 |03/2029|908.47|908.47|251.79|22.0
100|602532|ministry of coal|sanghmitra oc |jharkhand|03/2027|03/2027|03/2032 |03/2032|2660.0|2660.0|0.0|0.0
101|602535|ministry of coal|chandragupt ocp |jharkhand|08/2020|08/2020|03/2032 |03/2032|973.5|973.5|440.32|15.0
102|602538|ministry of coal|kotre basantpur pachmo ocp |jharkhand|08/2020|08/2020|03/2032 |03/2032|861.06|625.4|441.05|41.0
103|612781|nlc india limited [nlcil]|pachwara south coal block |jharkhand|12/2019|12/2019|09/2028 |09/2028|2242.9|2242.9|1165.64|54.0
104|609041|ministry of coal|rpr magadh exp ocp |jharkhand|08/2020|08/2020|03/2028 |03/2028|7254.37|7254.37|1534.64|38.0
105|616879|ministry of coal|north urimari expansion ocp |jharkhand|07/2021|07/2021|03/2029 |03/2029|778.8|778.8|695.11|67.0
106|612786|ministry of coal|epr rohini - karketta ocp |jharkhand|01/2021|01/2021|03/2028 |03/2028|1020.42|1020.42|83.95|20.0
107|612787|ministry of coal|epr pundi ocp |jharkhand|11/2020|11/2020|03/2027 |03/2027|713.35|713.35|236.57|10.0
108|612788|ministry of coal|epr ashok oc |jharkhand|05/2021|05/2021|03/2028 |03/2028|2898.28|2898.28|176.6|21.0
109|612789|ministry of coal|epr amrapali ocp |jharkhand|02/2020|02/2020|03/2028 |03/2028|5136.15|5136.15|1125.18|43.0
110|616886|ministry of coal|rajrappa rce ocp |jharkhand|12/2009|12/2009|03/2016|03/2016|510.85|510.85|488.57|76.0
111|612791|eastern coal fields limited [ecl]|chitra east oc |jharkhand|08/2018|08/2018|03/2026 |03/2026|513.99|513.99|228.71|51.0
112|612790|ministry of coal|jharkhand-laiyo ocp |jharkhand|08/2020|08/2020|03/2031 |03/2031|764.57|764.57|145.81|25.0
113|612793|bccl - cil|moonidih xv seam ug |jharkhand|08/2011|08/2011|03/2019|03/2019|1230.27|1230.27|624.17|81.0
114|617253|ministry of coal|2.5 mtpa patherdih nlw washery |jharkhand|04/2016|04/2016|04/2018|04/2018|334.27|334.27|138.69|48.0
115|612815|ministry of coal|amalagamated ntst kujama ocp 8.5mty |jharkhand|01/2023|01/2023|03/2030 |03/2030|4011.85|4011.85|398.5|28.0
116|612816|ministry of coal|muraidih ug project |jharkhand|02/2011|02/2011|04/2014|04/2014|339.87|339.87|190.65|70.0
117|612819|ministry of coal|tapin south expn |jharkhand|11/2020|11/2020|03/2028 |03/2028|230.41|230.41|21.0|20.0
118|602579|ministry of coal|sirka oc |jharkhand|05/2020|05/2020|03/2028 |03/2028|222.82|222.82|139.31|60.0
119|617254|ministry of coal|tetariakhar oc |jharkhand|11/2019|11/2019|03/2025|03/2025|243.52|243.52|44.64|28.0
120|602582|eastern coal fields limited [ecl]|chuperbhita simlong ocp mdo 6 mty |jharkhand|12/2023|12/2023|03/2037 |03/2037|979.08|979.08|0.0|0.0
121|612827|ccl - cil|jarangdih expn. ocp 1.5 mty |jharkhand|02/2020|02/2020|03/2029 |03/2029|414.37|414.37|85.6|26.0
122|602593|ministry of coal|block e ocp |jharkhand|03/2024|03/2024|03/2029 |03/2029|5850.83|5850.83|0.0|2.0
123|612834|ministry of coal|amadand ocp[4.0mty] |madhya pradesh|03/2016|03/2016|03/2021|03/2021|869.44|869.44|274.45|75.0
124|616933|south eastern coalfields limited [secl]|rampur batura ocp [4.0mty] |madhya pradesh|07/2019|07/2019|03/2026 |03/2026|1248.93|1248.93|495.4|44.0
125|612838|northern coalfields limited [ncl]|block b expansion [3.5 to 8.0 mtpa] opencast coal mining project |madhya pradesh|07/2019|07/2019|03/2023|03/2023|998.71|998.71|458.01|46.0
126|612851|northern coalfields limited [ncl]|nigahi expansion [15 to 25 mtpa] opencast mining project |madhya pradesh|11/2020|11/2020|03/2025|03/2025|1729.68|1729.68|772.91|44.0
127|612855|south eastern coalfields limited [secl]|kanchan oc exp |madhya pradesh|12/2014|12/2014|03/2026 |03/2026|371.04|371.04|144.61|47.0
128|612856|south eastern coalfields limited [secl]|jhiria west ocp [1.5 mty] |madhya pradesh|01/2024|01/2024|03/2026 |03/2026|366.94|366.94|25.07|41.0
129|617256|wcl - cil|rpr tawa-iii ug 0.84 mty |madhya pradesh|12/2021|12/2021|03/2027 |03/2027|314.09|314.09|5.7|17.0
130|602633|western coalfields limited [wcl]|amalgamated dhankasa & jamunia ug |madhya pradesh|09/2022|09/2022|03/2027 |03/2027|399.2|399.2|72.21|67.0
131|612876|western coalfields limited [wcl]|rpr of vishnupuri ug to oc |madhya pradesh|11/2022|11/2022|03/2029 |03/2029|220.62|220.62|0.0|11.0
132|612877|western coalfields limited [wcl]|urdhan expansion oc cost plus |madhya pradesh|01/2023|01/2023|03/2031 |03/2031|206.88|206.88|23.22|1.0
133|612883|western coalfields limited [wcl]|sharda ug mine |madhya pradesh|09/2023|09/2023|03/2028 |03/2028|166.25|166.25|2.78|9.0
134|612885|western coalfields limited [wcl]|gandhigram ug mine |madhya pradesh|08/2019|08/2019|03/2026 |03/2026|414.15|414.15|13.27|57.0
135|612894|western coalfields limited [wcl]|bhatadi expansion oc |maharashtra|05/2022|05/2022|03/2028 |03/2028|580.61|580.61|20.52|26.0
136|617257|western coalfields limited [wcl]|amalgamated yekona i & yekona ii oc |maharashtra|08/2015|08/2015|03/2025|03/2025|727.28|727.28|524.54|80.0
137|612898|western coalfields limited [wcl]|dinesh[makardhokra-iii] oc |maharashtra|02/2020|02/2020|03/2027 |03/2027|822.88|822.88|621.73|35.0
138|612916|western coalfields limited [wcl]|dhuptala oc [sasti ug to oc ] |maharashtra|10/2021|10/2021|03/2028 |03/2028|711.01|711.01|80.33|17.0
139|606781|western coalfields limited [wcl]|saoner ug mine -1 expansion 1.2 mty |maharashtra|01/2022|01/2022|03/2028 |03/2028|228.64|228.64|139.81|68.0
140|617068|western coalfields limited [wcl]|sasti expansion opencast |maharashtra|08/2020|08/2020|03/2026 |03/2026|319.04|319.04|90.96|20.0
141|617069|western coalfields limited [wcl]|new majri ug to oc 3 mty cost plus |maharashtra|09/2022|09/2022|03/2027 |03/2027|402.27|402.27|41.08|24.0
142|701599|western coalfields limited [wcl]|makardhokra expn oc 4.9 mty |maharashtra|06/2022|06/2022|03/2026 |03/2026|361.87|361.87|67.64|12.0
143|604791|western coalfields limited [wcl]|singhori deep oc min 2.0 mty |maharashtra|05/2022|05/2022|03/2029 |03/2029|335.75|335.75|26.64|6.0
144|604792|western coalfields limited [wcl]|gokul extension oc mine |maharashtra|04/2021|04/2021|03/2026 |03/2026|309.58|309.58|29.85|8.0
145|610940|western coalfields limited [wcl]|kolgaon expansion deep oc mine 0.80 mty |maharashtra|09/2023|09/2023|03/2027 |03/2027|198.71|198.71|0.71|3.0
146|617224|western coalfields limited [wcl]|ballarpur north west oc mine |maharashtra|12/2022|12/2022|03/2029 |03/2029|360.81|360.81|0.0|4.0
147|400005|western coalfields limited [wcl]|gadegaon oc 3 mty |maharashtra|10/2023|10/2023|03/2030 |03/2030|497.41|497.41|0.0|0.0
148|400010|western coalfields limited [wcl]|ghonsa expansion deep oc mine 1.5 mty |maharashtra|03/2021|03/2021|03/2029 |03/2029|184.71|184.71|10.48|6.0
149|613003|western coalfields limited [wcl]|amlg gauri pauni expansion oc - 9.0 mty |maharashtra|04/2024|04/2024|03/2030 |03/2030|1225.21|1225.21|78.41|1.0
150|400012|western coalfields limited [wcl]|gaurideep/gauri central ocp 7.00 mty cp |maharashtra|06/2024|06/2024|03/2030 |03/2030|973.07|973.07|0.11|0.0
151|613002|western coalfields limited [wcl]|rpr of bhanegaon oc |maharashtra|09/2022|09/2022|03/2028 |03/2028|405.2|405.2|11.71|8.0
152|613008|western coalfields limited [wcl]|n. extn. mungoli nirguda d ocp 6.125 mty |maharashtra|06/2024|06/2024|03/2030 |03/2030|1024.91|1024.91|165.54|0.0
153|400018|western coalfields limited [wcl]|niljai expansion deep ocp |maharashtra|08/2016|08/2016|03/2022|03/2022|319.75|319.75|367.6|79.0
154|400019|western coalfields limited [wcl]|ukni deep oc mine -cost plus |maharashtra|01/2019|01/2019|03/2021|03/2021|237.06|237.06|159.21|87.0
155|613013|western coalfields limited [wcl]|amalgamated inder-kamptee deep oc |maharashtra|09/2018|09/2018|03/2024|03/2024|235.9|235.9|237.12|98.0
156|400022|western coalfields limited [wcl]|adasa ug to oc mine |maharashtra|11/2018|11/2018|03/2024|03/2024|316.0|316.0|308.84|86.0
157|400023|western coalfields limited [wcl]|amal gondegaon ghatrohana expn ocp |maharashtra|09/2024|09/2024|03/2030 |03/2030|668.54|668.54|0.53|0.0
158|613015|western coalfields limited [wcl]|waghoda ug mine [1.02 mty] |maharashtra|01/2025|01/2025|03/2030 |03/2030|379.3|379.3|0.0|0.0
159|608922|western coalfields limited [wcl]|kolarpimpri expansion oc [2.5 mty] |maharashtra|02/2025|02/2025|03/2030 |03/2030|630.37|630.37|0.0|0.0
160|615194|bharat coking coal limited [bccl]|master plan for jharia and raniganj coalfields |multi-states (jharkhand, west bengal)|08/2009|08/2009|08/2019|08/2019|2661.73|2661.73|787.75|43.0
161|707229|northern coalfields limited [ncl]|bina kakri amalgamation expansion opencast mining project [14 mtpa] |multi-states (madhya pradesh, uttar pradesh)|08/2020|08/2020|03/2024|03/2024|836.42|836.42|778.77|89.0
162|615195|northern coalfields limited [ncl]|khadia expansion [10 to 16 mtpa] opencast mining project |multi-states (madhya pradesh, uttar pradesh)|06/2021|06/2021|03/2025|03/2025|491.67|491.67|202.18|40.0
163|400033|mahanadi coalfields limite|subhadra ocp |odisha|05/2021|05/2021|03/2029|03/2029|1693.81|1693.81|1278.66|42.0
164|604833|mahanadi coalfields limite|siarmal ocp |odisha|02/2021|02/2021|03/2029|03/2029|5194.95|5194.95|3455.65|54.0
165|400035|mahanadi coalfields limite|bhubaneswari expansion ocp |odisha|01/2023|01/2023|03/2031 |03/2031|3145.45|6321.73|1250.66|21.0
166|701091|mahanadi coalfields limite|balaram expansion ocp |odisha|08/2020|08/2020|03/2029 |03/2029|3504.21|3504.21|1027.23|52.0
167|617231|mahanadi coalfields limite|gopalji kaniha ocp [10 to 30 mty] |odisha|04/2022|04/2022|03/2030 |03/2030|8416.19|6107.87|1694.31|17.0
168|610984|mahanadi coalfields limite|integrated lakhanpur-belpahar-lilari ocp |odisha|05/2018|05/2018|03/2027 |03/2027|2434.75|2434.75|1805.65|61.0
169|610985|mahanadi coalfields limite|bharatpur re-organization ocp |odisha|11/2018|11/2018|03/2029 |03/2029|2838.86|2838.86|1748.9|47.0
170|602792|mahanadi coalfields limite|basundhara west extension opencast pro |odisha|05/2014|05/2014|03/2027 |03/2027|479.15|479.15|259.2|62.0
171|400043|singareni collieries company limited [sccl]|naini coal mine |odisha|03/2020|03/2020|03/2026 |03/2026|494.3|494.3|491.33|80.0
172|701101|mahanadi coalfields limite|integrated kulda garjanbahal ocp 40 mty |odisha|04/2023|04/2023|03/2033 |03/2033|3563.5|3563.5|150.7|3.0
173|602797|mahanadi coalfields limite|bhubaneswari expn ocp 50 mty |odisha|03/2024|03/2024|03/2033 |03/2033|5366.27|5366.27|0.0|3.0
174|400045|mahanadi coalfields limite|hingula ii oc expn ph iii 15 mty |odisha|11/2022|11/2022|03/2029 |03/2029|1561.85|1561.85|50.15|23.0
